COMID,Stream DO
22978242,8.897642547
22978244,10.13120481
22978246,10.37934158
22978248,10.27371437
22978250,7.868382353
22978252,11.72432542
22978254,10.62414291
22978256,10.5482164
22978260,10.70492148
22978262,10.79631194
22978264,10.11733895
22978272,10.38040861
22978274,10.68077905
22978276,10.21635732
22978278,10.57789799
22978280,10.80702553
22978282,10.6925866
22978284,10.42266984
22978286,10.90427576
22978288,9.646741448
22978290,10.17168471
22978292,10.89576224
22978294,10.72446883
22978296,9.834472287
22978298,10.54587356
22978308,10.67055209
22978310,10.26556496
22978312,10.64429269
22978314,11.24811714
22978316,10.49531744
22978318,10.78303513
22978320,11.0690348
22978322,10.58681769
22978326,10.92558959
22978328,9.936932067
22978330,7.868382353
22978332,9.48835132
22978334,10.57964097
22978336,7.868382353
22978338,10.65713002
22978340,11.29229366
22978342,10.91833941
22978344,9.969910057
22978346,10.82721779
22978348,9.494793569
22978350,10.63405871
22978352,10.61179838
22978354,10.66954797
22978356,11.01992364
22978358,11.00541264
22978360,10.47564903
22978362,11.05888247
22978364,10.74576923
22978366,9.208168962
22978368,9.414038742
22978372,10.1463053
22978374,10.56787978
22978376,10.42262618
22978380,10.67801075
22978382,10.13780059
22978384,10.72085339
22978386,10.4349497
22978388,10.26693459
22978390,10.65636949
22978392,10.48982166
22978394,10.40157689
22978396,10.13932889
22978398,10.25928439
22978402,10.70834022
22978404,9.945800427
22978406,9.816923814
22978408,10.5219409
22978410,10.85041427
22978412,10.83739474
22978414,10.55475042
22978416,10.11040318
22978418,10.38817958
22978420,8.516300501
22978422,9.578135712
22978424,10.38106656
22978426,10.6586569
22978428,10.46813965
22978430,10.18554087
22978432,10.49140469
22978434,10.13651653
22978438,10.67254128
22978440,9.745531696
22978442,10.09547298
22978444,10.6642723
22978446,10.17048733
22978448,10.1468383
22978450,10.14061296
22978452,10.44356587
22978454,10.57402781
22978456,9.258548486
22978458,10.32878368
22978460,10.35766864
22978462,10.99910038
22978464,9.802745004
22978466,10.29908516
22978470,10.58730165
22978472,9.887740314
22978474,10.57253127
22978476,10.36484365
22978478,9.926099541
22978480,10.53999551
22978482,10.68988745
22978484,9.160557178
22978486,10.57150651
22978488,9.782647479
22978490,9.65812828
22978492,10.03089598
22978494,10.06033423
22978496,9.394782767
22978498,10.92002687
22978500,10.45600513
22978502,10.7303606
22978506,9.806758519
22978510,10.27294149
22978512,10.77210357
22978514,10.6293698
22978516,9.709912714
22978518,9.726468338
22978520,9.517257245
22978522,9.878856797
22978524,10.68821947
22978526,10.32270924
22978528,9.871732365
22978530,11.27478521
22978532,9.893346666
22978534,9.735176904
22978536,9.470471272
22978538,10.03668121
22978540,10.84584529
22978542,10.10069193
22978544,10.64928779
22978546,9.762641551
22978548,9.861068428
22978550,9.615334213
22978552,8.565502733
22978554,10.34803283
22978556,9.933026034
22978558,11.0087751
22978560,10.69071878
22978562,10.43534857
22978564,10.69076493
22978566,10.55159553
22978568,10.58395823
22978570,10.41524509
22978572,10.76584791
22978574,10.59908169
22978576,10.52018041
22978578,11.10848523
22978580,10.10369261
22978582,10.33692856
22978584,10.87093991
22978586,10.69944253
22978588,9.493375826
22978590,10.4460365
22978592,9.905051104
22978594,10.43515241
22978596,10.70600838
22978598,9.822035795
22978600,10.48453204
22978602,10.64606394
22978604,10.21567651
22978606,10.16040145
22978608,9.485669682
22978610,10.3981102
22978612,9.932622597
22978614,10.73182163
22978616,10.87762497
22978618,10.58160475
22978620,10.03193972
22978622,10.90047353
22978624,10.59906344
22978626,8.486491861
22978628,9.454622726
22978630,10.2092256
22978632,10.04642974
22978634,9.711332797
22978636,10.62715238
22978638,10.93560793
22978640,7.868382353
22978642,10.4689599
22978644,8.808986515
22978646,10.80878975
22978648,10.35618959
22978650,10.13311738
22978652,10.73057293
22978654,9.559107264
22978656,10.50873835
22978658,11.02069664
22978660,10.27806341
22978662,10.0985827
22978664,11.05003874
22978666,10.21892352
22978668,10.99430263
22978670,10.60777945
22978672,10.59935654
22978674,10.32709379
22978676,10.8666054
22978678,8.124592126
22978680,9.418557994
22978682,10.50617761
22978684,10.5207931
22978686,10.19758893
22978688,9.979826865
22978690,10.2223144
22978692,11.23694179
22978694,10.52209161
22978696,10.4091025
22978698,8.35421824
22978700,8.925026449
22978702,8.399903995
22978704,10.37840175
22978706,9.802592252
22978708,9.687152068
22978710,10.35805442
22978712,10.36112679
22978714,10.68657079
22978716,10.4597485
22978718,10.13337066
22978722,9.695036077
22978724,10.36081889
22978726,10.22681827
22978728,10.24514324
22978730,10.71470364
22978732,10.53233654
22978734,10.73391072
22978736,10.35479788
22978738,10.18939473
22978740,8.953386081
22978742,10.32283847
22978744,9.895926237
22978746,10.71367904
22978748,10.31382142
22978750,10.1830278
22978752,10.37659792
22978754,10.31297141
22978756,10.24699614
22978758,10.20857984
22978760,9.958543387
22978762,10.46498812
22978764,9.55564647
22978766,10.76034111
22978768,10.09836304
22978770,10.58804065
22978772,9.623562204
22978774,10.2724237
22978776,9.915839746
22978778,10.51556901
22978780,10.57769439
22978784,10.20751518
22978786,10.53337772
22978788,10.30984248
22978792,10.75902695
22978794,9.969110045
22978796,10.14766785
22978798,9.920606976
22978800,10.78089582
22978802,9.956292401
22978804,10.40781215
22978806,11.03485546
22978808,10.80165261
22978812,10.11826792
22978814,10.6508909
22978816,10.36058341
22978818,9.846211862
22978820,9.823916182
22978822,10.55046547
22978824,10.89952177
22978826,10.01795412
22978828,10.07369783
22978830,10.3613648
22978832,10.39941912
22978834,10.51804955
22978836,10.04448592
22978840,10.6686854
22978842,10.73247179
22978844,9.408910572
22978846,10.253234
22978848,10.25321567
22978850,10.77373217
22978852,10.57523792
22978854,9.817794162
22978856,10.2159593
22978858,9.423665217
22978860,10.88050194
22978862,10.75149156
22978864,10.76082391
22978866,10.8424802
22978870,10.56511789
22978872,10.77652284
22978874,10.37132188
22978876,10.80613946
22978878,10.74145652
22978882,10.44218557
22978884,10.49901148
22978886,10.59845386
22978888,10.87555262
22978890,10.46211581
22978892,10.75668386
22978894,10.75671201
22978896,10.64828661
22978900,10.7336067
22978902,10.75014488
22978904,10.37359154
22978906,10.65577121
22978908,10.85842673
22978910,10.72335016
22978912,10.56419512
22978914,10.38573545
22978916,10.74049605
22978920,9.726770555
22978922,10.52382644
22978924,9.980684164
22978926,10.38246425
22978928,10.28465332
22978930,9.333759974
22978932,9.668762938
22978934,9.745039813
22978936,10.36101464
22978938,10.67527567
22978940,10.71086375
22978942,10.57440668
22978944,10.31231197
22978946,10.67129623
22978948,9.846154844
22978950,10.52093656
22978952,10.72702281
22978954,9.496855708
22978956,10.63660816
22978958,9.751203222
22978960,11.01143536
22978962,10.25126957
22978964,10.41450022
22978966,10.52334841
22978968,10.30214287
22978970,10.51286568
22978972,10.78085331
22978974,10.91306183
22978976,10.6601427
22978978,10.4892388
22978982,10.44341489
22978984,9.786290743
22978986,10.91160693
22978988,10.13143974
22978990,10.38086655
22978992,10.44605172
22978994,10.12380416
22978996,10.16983088
22978998,10.00554807
22979000,10.8556366
22979002,8.867110233
22979004,10.62108465
22979006,9.837013845
22979008,9.614087221
22979010,10.77323262
22979012,11.13380525
22979014,10.33824502
22979016,10.28810602
22979018,10.49366587
22979020,9.987702197
22979022,11.06521407
22979024,9.838692306
22979026,10.31696237
22979028,10.62095303
22979030,10.4544405
22979032,10.18044342
22979034,10.60048645
22979036,8.894230735
22979038,10.79600408
22979040,8.892503864
22979042,10.55950731
22979044,10.62713252
22979046,11.05122946
22979048,9.767953792
22979050,9.365899763
22979052,10.70349291
22979054,10.39343537
22979056,9.112270586
22979058,9.396551434
22979060,10.44408699
22979062,9.790735251
22979064,8.662242246
22979066,8.68263336
22979070,10.78896119
22979072,8.774801547
22979074,10.64797582
22979076,9.739226674
22979078,10.49378653
22979080,10.5566018
22979082,10.50776826
22979084,10.26289547
22979086,10.57028345
22979088,9.943278216
22979090,10.45501299
22979092,9.977906297
22979094,11.04387109
22979096,10.60484614
22979098,9.97550415
22979100,10.36621756
22979102,10.35251818
22979104,10.39265328
22979108,10.67777896
22979110,10.35303881
22979112,10.185597
22979114,10.7327696
22979116,10.68761177
22979118,10.74169799
22979120,8.691418394
22979122,10.72017558
22979124,9.742700474
22979128,10.64671932
22979132,10.17910405
22979134,10.88076757
22979136,10.74043385
22979138,10.54950155
22979140,10.51529674
22979142,8.184264503
22979146,10.80389064
22979148,10.9857418
22979150,9.871344534
22979152,10.19656943
22979154,10.26692117
22979158,9.970174029
22979160,10.81935989
22979162,10.60551647
22979164,10.31300975
22979166,10.9400145
22979168,10.58036191
22979170,10.7286676
22979172,10.66392504
22979174,9.683555645
22979176,10.64805276
22979178,10.67376674
22979180,9.574359301
22979182,7.868382353
22979184,10.50918372
22979186,9.065081121
22979188,9.650351115
22979190,9.994680548
22979192,10.80747744
22979194,10.28834986
22979196,9.752714668
22979198,11.32871111
22979200,10.14022773
22979202,10.84611934
22979204,10.8990652
22979206,10.44992107
22979208,9.847286518
22979210,10.42949847
22979212,10.42336656
22979214,8.930413699
22979216,10.61470627
22979218,10.66329831
22979220,10.70381407
22979222,10.4447246
22979224,9.616378085
22979228,10.06815988
22979230,9.524243944
22979232,10.35592988
22979234,8.396079945
22979236,8.830019858
22979238,8.725713753
22979240,9.990365213
22979242,9.145390323
22979244,10.65083505
22979246,10.95778864
22979248,11.06337738
22979250,8.956350299
22979252,9.542607775
22979254,11.02013574
22979256,10.72358033
22979258,9.319847749
22979260,10.58300168
22979262,10.15886664
22979264,10.67479748
22979266,10.57558292
22979268,10.69357672
22979270,10.0293153
22979272,10.57100297
22979274,10.16899413
22979276,10.38643223
22979278,10.2491327
22979280,9.319968791
22979282,10.11599376
22979284,10.13507545
22979286,10.3611086
22979288,10.95506918
22979292,10.07186262
22979294,9.815913704
22979296,10.62073195
22979298,10.30111831
22979300,10.10062848
22979302,10.29407208
22979304,10.38404952
22979306,9.375620606
22979308,10.3227702
22979310,10.76331748
22979312,10.90998899
22979314,9.465695097
22979316,9.364906781
22979318,10.51973209
22979322,9.128194024
22979324,9.419704749
22979326,8.629896113
22979328,10.51695471
22979330,10.94384316
22979332,10.18336686
22979334,10.25864437
22979338,11.11630592
22979340,9.89156815
22979342,10.98207903
22979344,10.42671232
22979346,10.42683396
22979348,10.2899565
22979350,10.3409905
22979352,10.34921528
22979354,9.655996563
22979356,9.277941131
22979358,10.74309575
22979360,10.46058876
22979362,10.2521771
22979366,10.81991589
22979368,10.65240894
22979370,10.56824092
22979372,10.70681586
22979376,9.609057566
22979378,9.527504124
22979380,10.25506705
22979382,11.02376672
22979384,10.96409822
22979386,10.20333643
22979388,11.36893255
22979390,10.18150968
22979392,10.11346369
22979394,9.573558717
22979396,10.48283066
22979398,10.83668589
22979400,10.61013642
22979402,10.82447568
22979404,9.592638716
22979406,10.53221608
22979408,10.51746394
22979410,9.984943163
22979412,9.356440767
22979414,9.79149432
22979416,10.48530957
22979420,10.69183087
22979422,10.69792356
22979426,10.39366696
22979428,9.650464435
22979430,10.20292218
22979432,9.482816174
22979434,10.16235474
22979436,9.911653224
22979438,10.05048918
22979440,9.745632083
22979442,10.55030423
22979446,10.13013837
22979448,11.09610334
22979450,10.12309681
22979452,10.54155935
22979454,10.56889259
22979456,10.52335897
22979458,9.69753281
22979460,10.40739376
22979462,10.20726843
22979464,10.67040444
22979466,10.0314033
22979468,10.35122053
22979470,9.935938501
22979472,9.390883099
22979474,10.32587915
22979478,9.581657172
22979480,10.22983907
22979482,11.06130552
22979484,10.39444019
22979486,10.77767757
22979488,10.9441368
22979490,9.942013638
22979492,10.58485574
22979494,11.02827739
22979498,7.868382353
22979500,10.30395474
22979504,11.24108124
22979506,9.475529189
22979508,10.52339169
22979510,7.883305767
22979512,10.74167928
22979514,10.67338301
22979516,11.16365775
22979518,10.81229812
22979520,11.23354968
22979522,10.47132809
22979524,10.38882192
22979526,10.53245073
22979528,10.36300993
22979530,10.2643602
22979532,10.87382223
22979534,10.26029987
22979536,10.26223538
22979538,10.12592735
22979540,10.81908152
22979542,10.23284306
22979544,10.28696144
22979546,9.781417743
22979548,10.53844324
22979550,10.45757881
22979552,10.36495492
22979554,8.996546286
22979556,10.27880128
22979558,10.62508467
22979560,10.87726249
22979562,10.46300486
22979564,10.49351036
22979566,10.53740895
22979568,11.03791106
22979570,10.78269546
22979572,10.61741753
22979574,10.32767446
22979576,10.56505305
22979578,10.7455994
22979580,10.36691082
22979582,10.14916733
22979584,10.00930984
22979586,10.21478861
22979590,10.45372864
22979592,10.53934609
22979594,10.73968309
22979596,9.2120861
22979598,8.946246009
22979600,10.27714629
22979602,10.48248791
22979604,10.16290659
22979606,10.13009081
22979608,10.59822234
22979610,10.37177174
22979612,9.185852619
22979614,10.73911214
22979616,10.95222894
22979618,10.95092022
22979620,9.86885147
22979622,11.0302596
22979624,10.26704927
22979626,10.29417562
22979628,9.545579051
22979630,11.10401089
22979632,9.32309571
22979634,10.91228497
22979636,10.54599585
22979638,10.25347746
22979640,10.24056838
22979642,10.21889864
22979644,10.23709654
22979646,10.5623226
22979650,10.77600456
22979652,10.41897003
22979654,10.98468289
22979656,10.45743098
22979658,9.890727285
22979660,10.805182
22979662,10.58485857
22979664,10.07790987
22979666,10.65706164
22979668,10.57309863
22979670,10.20494137
22979672,10.68364061
22979676,9.785585124
22979678,10.81429853
22979680,9.069208919
22979684,10.6817686
22979686,10.46661358
22979688,9.513521709
22979692,9.119124118
22979694,10.68657079
22979696,10.149142
22979698,10.54301693
22979700,11.07833598
22979702,10.60200406
22979704,10.21622102
22979706,9.857277528
22979708,10.75638261
22979710,10.86332708
22979712,10.92025391
22979714,10.68837867
22979716,10.98768935
22979718,12.09316223
22979726,10.88566235
22979728,9.919974498
22979740,9.686007166
22979742,9.003710277
22979744,9.346222372
22979746,9.596832036
22979748,9.65650929
22979750,9.287403295
22979752,9.975631522
22979754,10.24129817
22979756,9.902185902
22979758,9.714602427
22979760,9.694819657
22979762,9.538104166
22979766,9.701835721
22979768,10.14824082
22979770,9.826680101
22979774,9.937102264
22979776,10.17771687
22979780,9.600426587
22979784,9.84463414
22979786,10.73547704
22979788,10.59461328
22979790,8.682040936
22979792,9.883789742
22979812,10.10068221
22979816,10.96409822
22979818,10.18242309
22979820,11.09199277
22979822,10.77356093
22979824,10.91190429
22979826,11.06130552
22979830,10.74186753
22979832,10.27533551
22979834,10.62561702
22979836,9.235952377
22979838,11.07833598
22979840,10.67901454
22979842,10.86363364
22979846,10.99979963
22979848,10.99979941
22979850,10.99980845
22979852,10.90928096
22979854,11.17443468
22979856,10.86868787
22979858,11.51437519
22979860,11.78807678
22979862,11.73917376
22979866,10.26883197
22979868,11.75405034
22979872,11.58316395
22979874,10.68586561
22979880,10.871856
22979882,11.21377062
22979884,11.87189451
22979886,10.79909631
22979888,10.02950347
22979890,9.573619696
22979892,9.673563419
22979902,10.53981662
22979904,9.511890088
22979908,10.25186332
22979910,10.08845377
22979912,10.43619081
22979922,11.02612499
