COMID,Stream DOC
23650866,3.133246108
23650868,3.929597595
23650870,3.99751397
23650872,4.409158116
23650874,4.413929064
23650876,3.717859693
23650878,3.776083495
23650880,4.406485077
23650882,3.8198893
23650884,4.422580585
23650886,4.424214654
23650888,3.532147272
23650890,3.258143565
23650892,4.425520113
23650894,3.892200867
23650896,4.018062941
23650898,3.014980408
23650900,3.729291286
23650904,4.05004788
23650906,1.451348523
23650908,1.015015126
23650910,2.357999106
23650912,2.013236676
23650914,2.517586758
23650916,1.659753391
23650918,1.500087538
23650920,3.731983029
23650922,4.41662856
23650926,1.340286679
23650928,4.089282139
23650930,3.790241028
23650932,3.601287799
23650934,3.904830888
23650936,3.445244437
23650938,4.063531478
23650940,4.421718251
23650942,4.154098959
23650946,4.060588796
23650964,1.421741432
23650966,3.620989127
23650976,1.367685075
23650978,3.375370393
23650980,3.430193378
23650990,3.94177297
23650992,3.203839279
23650994,3.271907342
23650996,4.046998458
23650998,4.043910822
23651014,3.457476735
23651016,1.218385871
23651018,0.781818182
23651022,3.744296426
23651024,0.923651158
23651026,1.867123653
23651028,0.781818182
23651030,0.781818182
23651034,0.781818182
23651036,3.827663059
23651042,0.781818182
23651044,1.493592086
23651046,0.781818182
23651048,0.781818182
23651050,1.635737842
23651054,3.573507133
23651056,0.958283648
23651058,1.34518041
23651060,1.314854225
23651066,3.085501776
23651070,2.868191367
23651074,1.176760062
23651076,0.781818182
23651078,1.16635286
23651080,2.729590825
23651086,2.245412332
23651088,1.466252749
23651092,0.781818182
23651096,3.404051275
23651100,2.96786155
23651102,1.699677366
23651104,0.781818182
23651106,0.86924045
23651110,1.339605453
23651112,2.019459657
23651114,1.04972611
23651122,0.781818182
23651124,1.392967201
23651126,0.983594869
23651128,1.482652869
23651130,3.682284623
23651132,2.301670127
23651134,0.781818182
23651136,0.97702124
23651138,0.781818182
23651140,2.669260415
23651144,0.781818182
23651146,0.781818182
23651150,0.781818182
23651152,0.781818182
23651154,0.781818182
23651156,0.781818182
23651158,2.203100659
23651160,2.292760731
23651166,0.781818182
23651170,3.521696204
23651172,1.626399247
23651176,2.130600552
23651178,1.109287496
23651180,2.258432218
23651182,2.081086751
23651184,1.197006317
23651186,1.658418411
23651192,1.345609732
23651194,0.781818182
23651196,0.781818182
23651198,0.781818182
23651200,0.781818182
23651202,0.781818182
23651204,0.781818182
23651208,1.157243008
23651210,1.210326334
23651212,0.781818182
23651214,2.085416717
23651216,0.781818182
23651218,0.850334575
23651220,1.592472218
23651222,0.781818182
23651224,0.781818182
23651226,0.781818182
23651228,0.781818182
23651230,0.781818182
23651232,1.014061323
23651234,0.781818182
23651236,1.384623095
23651238,1.924184745
23651240,0.965237533
23651244,1.001255522
23651246,0.781818182
23651248,0.781818182
23651250,0.781818182
23651252,1.403509452
23651254,0.781818182
23651256,0.781818182
23651258,0.781818182
23651260,1.194608505
23651262,1.361849985
23651264,1.228807168
23651266,0.781818182
23651268,0.898737296
23651270,0.781818182
23651272,0.781818182
23651274,0.781818182
23651276,1.288631536
23651278,0.781818182
23651280,1.205924121
23651284,1.626191828
23651286,1.041447637
23651288,0.781818182
23651290,0.781818182
23651292,0.781818182
23651294,1.116001638
23651296,0.781818182
23651298,0.781818182
23651300,1.847188849
23651302,0.781818182
23651304,0.781818182
23651306,1.100538327
23651308,0.781818182
23651310,0.781818182
23651312,0.781818182
23651314,0.781818182
23651316,0.781818182
23651318,0.781818182
23651320,0.781818182
23651322,0.853728416
23651324,0.913919367
23651326,0.781818182
23651328,0.781818182
23651330,0.781818182
23651332,0.781818182
23651334,0.781818182
23651336,0.781818182
23651338,0.781818182
23651340,0.781818182
23651342,0.781818182
23651344,0.781818182
23651346,0.781818182
23651348,0.781818182
23651350,0.781818182
23651352,0.781818182
23651354,0.781818182
23651356,0.781818182
23651358,0.781818182
23651360,0.781818182
23651362,0.781818182
23651364,0.781818182
23651366,0.781818182
23651368,0.781818182
23651370,0.781818182
23651372,1.553869435
23651374,0.83921879
23651376,0.781818182
23651378,0.781818182
23651380,0.781818182
23651382,0.781818182
23651384,0.781818182
23651386,0.781818182
23651388,0.781818182
23651390,0.781818182
23651392,0.781818182
23651394,0.781818182
23651396,0.781818182
23651398,0.781818182
23651400,0.781818182
23651402,0.781818182
23651404,0.781818182
23651406,0.781818182
23651408,0.974095218
23651410,0.781818182
23651412,0.781818182
23651414,0.781818182
23651416,0.781818182
23651418,1.233474431
23651420,0.781818182
23651422,0.781818182
23651424,0.797981373
23651426,1.154321563
23651428,0.781818182
23651430,0.781818182
23659286,1.910240694
23659288,1.903442881
23659290,1.863437902
23659292,2.500950096
23659294,2.535990846
23659296,2.538810014
23659298,2.558290532
23659300,2.596789518
23659302,2.55739584
23659304,2.59800648
23659306,2.556077956
23659308,2.564414313
23659310,2.560264638
23659312,2.468693745
23659314,2.504805667
23659316,2.465855163
23659318,2.478114591
23659320,2.412528049
23659322,2.404428893
23659324,2.096887754
23659326,2.022765684
23659328,2.049112599
23659330,2.039214914
23659332,2.004656184
23659334,1.930603046
23659336,1.938893699
23659338,1.915834731
23659340,1.900644119
23659342,1.882610973
23659344,1.876971346
23659346,1.692383782
23659348,1.298375886
23659350,1.20377885
23659352,1.229324888
23659354,1.152316364
23659356,1.110101874
23659358,1.582206591
23659360,1.5763623
23659362,1.563297612
23659364,1.549446931
23659366,1.536580243
23659368,1.529541852
23659370,1.514680881
23659372,1.508017509
23659374,1.506973095
23659376,1.527104555
23659378,1.522565828
23659380,1.515437151
23659382,1.485116276
23659384,1.479687228
23659386,1.463557028
23659388,1.450687671
23659390,1.588453125
23659392,1.432367471
23659394,1.421153567
23659396,1.434913452
23659398,1.456666013
23659400,1.425150973
23659402,1.404646494
23659404,1.347595168
23659406,1.339310286
23659408,1.479354686
23659410,1.294075776
23659412,1.218714707
23659414,1.001954281
23659416,0.936996995
23659418,0.943145073
23659420,0.897323575
23659422,0.854807756
23659424,0.81214889
23659426,0.790894728
23659428,0.781818182
23659430,0.781818182
23659432,1.285934651
23659434,0.796061855
23659436,0.781818182
23659438,0.79798556
23659440,0.819689309
23659442,0.894221906
23659444,0.922912328
23659446,0.933385464
23659448,0.781818182
23659450,0.781818182
23659452,0.781818182
23659454,0.781818182
23659456,0.781818182
23659458,0.781818182
23659460,0.781818182
23659462,0.781818182
23659464,0.781818182
23659466,0.781818182
23659468,1.090873476
23659470,1.304754576
23659472,1.328449873
23659474,1.439564911
23659476,1.915749782
23659478,1.132726844
23659480,1.507211255
23659482,1.298434009
23659484,1.406881063
23659486,1.441153034
23659488,1.523222649
23659490,1.576795439
23659492,1.618724775
23659494,1.108388478
23659496,1.501852775
23659498,1.137148298
23659500,1.705809362
23659502,1.818323594
23659504,2.270601852
23659506,2.441660038
23659508,2.599433684
23659510,2.590386936
23659512,1.68543847
23659514,0.781818182
23659516,0.781818182
23659518,0.781818182
23659520,0.781818182
23659522,0.781818182
23659524,1.44663894
23659526,1.435740962
23659528,1.364555105
23659530,1.361828086
23659532,1.26964489
23659534,1.48432213
23659536,1.375478774
23659538,1.370700632
23659540,1.324593417
23659542,1.325846448
23659544,0.906140055
23659546,1.038146215
23659548,1.058558784
23659550,0.781818182
23659552,1.192046172
23659554,1.06737101
23659556,1.01653767
23659558,0.947418793
23659560,0.897808318
23659562,0.939150229
23659564,0.86809236
23659566,0.80297332
23659568,0.819058018
23659570,0.947793786
23659572,0.877265209
23659574,0.781818182
23659576,0.781818182
23659578,0.781818182
23659580,0.781818182
23659582,0.781818182
23659584,0.781818182
23659586,0.781818182
23659588,0.781818182
23659590,1.032569141
23659592,1.072395834
23659594,1.067803188
23659596,1.107036738
23659598,1.134277647
23659600,0.781818182
23659602,0.781818182
23659604,0.781818182
23659606,0.781818182
23659608,0.781818182
23659610,0.781818182
23659612,0.781818182
23659614,0.781818182
23659616,1.557722444
23659618,1.940782434
23659620,2.036103926
23659622,2.219797615
23659624,2.270087843
23659626,1.462487842
23659628,1.536212432
23659632,1.388973897
23659634,1.484495701
23659636,0.781818182
23659638,0.781818182
23659640,0.781818182
23659642,0.781818182
23659644,0.781818182
23659646,0.781818182
23659648,0.781818182
23659650,0.781818182
23659652,0.781818182
23659654,0.781818182
23659656,0.796529941
23659658,0.781818182
23659660,0.781818182
23659662,0.781818182
23659664,0.781818182
23659666,0.781818182
23659668,0.781818182
23659670,0.781818182
23659672,0.781818182
23659674,0.781818182
23659676,0.781818182
23659678,0.916668699
23659680,1.097373643
23659682,0.781818182
23659684,0.828875759
23659686,0.781818182
23659688,0.781818182
23659690,1.171745622
23659692,1.16959542
23659694,0.781818182
23659696,0.781818182
23659698,1.384506875
23659700,1.629034985
23659702,1.395717233
23659704,1.591531373
23659706,1.134923371
23659708,1.409927769
23659710,0.781818182
23659714,0.781818182
23659716,0.781818182
23659722,0.781818182
23659726,1.782135516
23659728,1.078266763
23659730,2.221234414
23659732,1.225379242
23659734,0.781818182
23659736,1.23919955
23659742,1.42642009
23659746,1.316152792
23659748,1.183495414
23659752,2.280998284
23659758,2.722474916
23659760,2.616061182
23659762,1.84610555
23659764,2.816139512
23659766,2.850813243
23659770,2.592079652
23659774,3.13089274
23659776,3.119845855
23659780,3.051614817
23659782,1.663449291
23659784,2.520738068
23659786,2.084125085
23659790,2.468175694
23659792,2.443033197
23659796,3.254641916
23659798,3.320912986
23659800,2.014907143
23659802,3.528773656
23659804,1.806832778
23659806,2.197519684
23659808,3.196982876
23659810,3.470233999
23659812,3.269072573
23659816,3.428844645
23659818,3.560691116
23659820,3.848217605
23659822,3.538200331
23659824,3.198106829
23659826,3.998892644
23659828,3.723989289
23659830,3.218678547
23659832,3.999446984
23659834,3.591017595
23659836,3.353477197
23659838,3.440717785
23659842,3.867870456
23659848,3.610999775
23659862,3.931637023
23659864,3.919432141
23659866,3.697013331
23659868,3.338246654
23659870,3.107204588
23659872,3.387191804
23659874,4.161200507
23659876,3.972978068
23659878,2.38584024
23659882,1.115477048
23659884,3.430101745
23659886,3.729998861
23659888,1.365332383
23659890,3.016551413
23659892,1.547184254
23659894,3.382866466
23659896,3.310463944
23659898,3.20390045
23659900,3.263762411
23659902,2.770594918
23659904,3.724966382
23659906,2.504642919
23659908,2.173323277
23659910,3.337565014
23659912,3.624584475
23659914,3.544561197
23659916,3.724222444
23659918,3.912270809
23659920,2.653052141
23659922,3.811051837
23659924,1.608101154
23659926,1.856459932
23659928,3.293788048
23659930,3.072828233
23659932,2.775562773
23659934,1.837218362
23659936,2.040357003
23659938,1.74414108
23659940,3.158976141
23659942,2.613711647
23659944,2.302047971
23659946,2.38395044
23659948,3.512996033
23659950,3.505252346
23659952,3.930121134
23659954,3.118540845
23659956,3.267942541
23659958,2.454401148
23659960,4.056404679
23659962,3.021838076
23659964,2.401251129
23659966,1.290024165
23659968,1.336655048
23659970,3.855766917
23659972,2.667932506
23659974,2.839514425
23659976,2.085703639
23659978,3.028984728
23659980,3.255379386
23659982,2.685150607
23659984,3.059843516
23659986,3.247150142
23659988,0.781818182
23659990,0.781818182
23659992,0.781818182
23659994,3.134581322
23659996,3.743609322
23659998,1.517626798
23660000,0.781818182
23660002,1.92493573
23660004,0.781818182
23660006,0.781818182
23660008,2.533139919
23660010,2.628106893
23660012,3.539052829
23660014,0.781818182
23660016,0.781818182
23660018,0.781818182
23660020,1.053089656
23660022,3.025952807
23660024,1.42129384
23660026,2.456664969
23660028,1.502790384
23660030,1.046162759
23660032,0.781818182
23660034,3.237860865
23660036,1.47984259
23660038,2.051723664
23660040,1.478819992
23660042,0.781818182
23660044,0.781818182
23660046,0.781818182
23660048,0.781818182
23660050,1.412723781
23660052,0.781818182
23660054,0.781818182
23660056,0.781818182
23660058,0.781818182
23660060,1.207978724
23660062,0.781818182
23660064,0.781818182
23660066,3.204095449
23660068,0.781818182
23660070,0.781818182
23660072,2.289721299
23660074,0.781818182
23660076,1.143458551
23660078,1.518382763
23660080,0.781818182
23660082,1.511388837
23660084,1.580890418
23660086,1.338620154
23660088,0.781818182
23660090,1.039492522
23660092,0.781818182
23660096,1.46689362
23660098,0.781818182
23660100,0.781818182
23660102,1.514464306
23660104,1.617980673
23660106,1.622719435
23660108,0.781818182
23660110,0.781818182
23660112,1.227588442
23660114,0.781818182
23660116,0.933546679
23660118,0.781818182
23660120,1.471402152
23660122,0.781818182
23660124,0.781818182
23660126,0.781818182
23660128,0.781818182
23660130,0.781818182
23660132,0.982580557
23660134,0.781818182
23660136,0.781818182
23660138,0.781818182
23660140,0.781818182
23660142,0.781818182
23660144,0.781818182
23660146,0.781818182
23660148,0.937039825
23660150,0.781818182
23660152,0.781818182
23660154,1.433205963
23660156,0.781818182
23660158,1.371131589
23660160,0.781818182
23660162,0.781818182
23660164,0.781818182
23660166,0.781818182
23660168,0.781818182
23660170,0.801353197
23660172,0.781818182
23660174,0.781818182
23660176,0.781818182
23660178,1.886565188
23660180,0.781818182
23660182,0.781818182
23660184,0.781818182
23660186,1.274597692
23660188,0.781818182
23660190,0.781818182
23660192,0.781818182
23660194,0.781818182
23660196,0.781818182
23660198,0.781818182
23660200,1.53644749
23660202,1.538922416
23660204,0.781818182
23660206,0.781818182
23660208,1.523513414
23660210,0.781818182
23660212,0.781818182
23660214,0.781818182
23660216,0.781818182
23660218,0.781818182
23660220,0.92705087
23660222,0.781818182
23660224,1.370246821
23660226,2.01164565
23660228,1.435690615
23660230,0.781818182
23660232,2.306970197
23660234,0.781818182
23660236,0.781818182
23660238,0.781818182
23660240,0.781818182
23660242,2.43611435
23660244,3.402640522
23660246,3.714299468
23660248,3.610088788
23660250,3.980412304
23660256,2.536742927
23660258,2.968340811
23660260,2.745029325
23660262,3.263993936
23660266,3.412980718
23660268,3.71389783
23660270,3.257736382
23660272,3.486988995
23660274,3.639945818
23660276,3.60440941
23660278,3.533011829
23660284,2.632580495
23660286,2.300463515
23660288,2.905274949
23660290,3.653345064
23660292,3.669731255
23660294,2.864574757
23660296,3.468780467
23660298,2.881673556
23660300,4.13347041
23660302,3.715765855
23660304,4.417718605
23660306,3.612285607
23660308,1.173677567
23660310,3.843381294
23660312,1.897736358
23660314,3.829199147
23660316,2.761117138
23660318,1.338163998
23660320,2.373282796
23660322,3.765802922
23660324,3.576147245
23660326,0.781818182
23660328,0.781818182
23660330,0.781818182
23660332,0.781818182
23660334,0.781818182
23660338,1.197469522
23660340,1.5003358
23660342,1.683236495
23660344,1.958968983
23660346,3.043677365
23660348,2.063234803
23660350,3.024013088
23660352,3.42295554
23660354,3.122680684
23660356,2.795394259
23660358,3.244974719
23660360,1.687161391
23660362,0.781818182
23660364,0.906789319
23660366,1.870047177
23660368,0.781818182
23660370,1.790371945
23660372,1.042127922
23660374,1.684420845
23660376,0.781818182
23660378,1.134206618
23660380,1.644178748
23660382,1.569839921
23660384,0.781818182
23660386,2.759885073
23660388,2.795353161
23660390,2.295290281
23660392,1.794367559
23660394,2.266071949
23660396,0.781818182
23660398,0.781818182
23660400,2.005689488
